sweep_folder,De,Wi_e,feature_score,de_key,drag_model,fe_model,NK,hK_star,phi,Debar,Wiebar,phibar,Wics,Wisc,theta,tilde_eta_p0,U,Hv,sample_id,De_bar,Wi_e_bar,source_kind,dataset,R_ve,De_ve
S48_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_c2d2,30.0,0.40420957,0.7,30.0,c2d2,fenepm,9300,0.015,0.22,58.5458086616408,0.352115453333333,0.0111395536213939,0.4203559,0.26408659,0.22,3,0.295088978907861,0.1418,VC2,0.512419260845499,1.14794612441321,model,calabrese,0.082084999,365.47481714655316
S48_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_c2d2,100.0,0.7055476,0.7,100.0,c2d2,fenepm,9300,0.015,0.22,58.5458086616408,0.352115453333333,0.0111395536213939,0.4203559,0.26408659,0.22,3,0.295088978907861,0.1418,VC2,1.70806420281833,2.00373937957244,model,calabrese,0.067205513,1487.9731667251763
S47_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_constant,0.01,0.71448599,0.7,0.01,constant,fenepm,9300,0.015,0.22,69.6383810262218,0.666666666666667,0.0111395536213939,0.5,0.5,0.22,3,0.295088978907861,0.1418,VC2,0.000143598973046696,1.071728985,model,calabrese,0.00020346837,49.14768816401291
S47_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_constant,0.03,0.71452773,0.7,0.03,constant,fenepm,9300,0.015,0.22,69.6383810262218,0.666666666666667,0.0111395536213939,0.5,0.5,0.22,3,0.295088978907861,0.1418,VC2,0.000430796919140089,1.071791595,model,calabrese,0.00061125276,49.07953299057497
S47_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_constant,0.1,0.71441121,0.7,0.1,constant,fenepm,9300,0.015,0.22,69.6383810262218,0.666666666666667,0.0111395536213939,0.5,0.5,0.22,3,0.295088978907861,0.1418,VC2,0.00143598973046696,1.071616815,model,calabrese,0.0020294306,49.27490499059195
S47_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_constant,0.3,0.71445088,0.7,0.3,constant,fenepm,9300,0.015,0.22,69.6383810262218,0.666666666666667,0.0111395536213939,0.5,0.5,0.22,3,0.295088978907861,0.1418,VC2,0.00430796919140089,1.07167632,model,calabrese,0.0060967466,49.206571911648744
S47_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_constant,1.0,0.71434143,0.7,1.0,constant,fenepm,9300,0.015,0.22,69.6383810262218,0.666666666666667,0.0111395536213939,0.5,0.5,0.22,3,0.295088978907861,0.1418,VC2,0.0143598973046696,1.071512145,model,calabrese,0.020241911,49.402450193561265
S47_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_constant,3.0,0.71358437,0.7,3.0,constant,fenepm,9300,0.015,0.22,69.6383810262218,0.666666666666667,0.0111395536213939,0.5,0.5,0.22,3,0.295088978907861,0.1418,VC2,0.0430796919140089,1.070376555,model,calabrese,0.05502322,54.52243616422303
S47_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_constant,10.0,0.73331234,0.7,10.0,constant,fenepm,9300,0.015,0.22,69.6383810262218,0.666666666666667,0.0111395536213939,0.5,0.5,0.22,3,0.295088978907861,0.1418,VC2,0.143598973046696,1.09996851,model,calabrese,0.082084999,121.82493904885105
S47_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_constant,30.0,0.85300564,0.7,30.0,constant,fenepm,9300,0.015,0.22,69.6383810262218,0.666666666666667,0.0111395536213939,0.5,0.5,0.22,3,0.295088978907861,0.1418,VC2,0.430796919140089,1.27950846,model,calabrese,0.082084999,365.47481714655316
